,PTSDpubs_ID,Study_ID,Analysis_Type,Treatment_Name,Standardized_Treatment_Name,Interv_Group,Missing_Data_Method,Stats_Analysis_Method,Assessment_Point,Diag_Change_Def_Num,Diag_Change_Definition,Percent_Diag_Change,Diag_Change_Numerator,Diag_Change_Denominator,Clin_Meaningful_Def_Num,Clin_Meaningful_Def,Pcnt_Clin_Meaningful_Resp,Clin_Meaningful_Numerator,Clin_Meaningful_Denominator,Row_ID,bad_data,any_outliers,potential_issues,Treatment_Name_Cleaned,Treatment_Category
1318,1626031,sturt2023,Completer,Trauma-focused CBT,Trauma-focused cognitive behavioral therapy (TF-CBT),B,,"descriptive only, proportions with 95% CI provided without numerator;  both arms analyzed at 20 weeks post-randomization (16 to 17 weeks after end of treatment for arm A [RTM, entered as 16 weeks] and at least 2 weeks after end of treatment for arm B [TF-CBT, entered as 2 weeks])",16.0,,,,,,1,≥10-point reduction in the PCL-5,0.16,,16.0,sturt2023_Completer_B_16_1,False,False,False,Trauma-focused CBT,Other
1319,87369,suris2013b,ITT,Sirolimus + trauma memory reactivation,Present-Centered Therapy (PCT),A,,,12.0,,,,,,1,20 point reduction in CAPS total score,0.4444,12.0,27.0,suris2013b_ITT_A_12_1,False,False,False,Sirolimus + trauma memory reactivation,Other
1320,87369,suris2013b,ITT,Sirolimus + trauma memory reactivation,Present-Centered Therapy (PCT),A,,,4.0,,,,,,1,20 point reduction in CAPS total score,0.4074,11.0,27.0,suris2013b_ITT_A_4_1,False,False,False,Sirolimus + trauma memory reactivation,Other
1321,87369,suris2013b,ITT,Placebo + trauma memory reactivation,Present-Centered Therapy (PCT),B,,,12.0,,,,,,1,20 point reduction in CAPS total score,0.2917,7.0,24.0,suris2013b_ITT_B_12_1,False,False,False,Placebo + trauma memory reactivation,Other
1322,87369,suris2013b,ITT,Placebo + trauma memory reactivation,Present-Centered Therapy (PCT),B,,,4.0,,,,,,1,20 point reduction in CAPS total score,0.1667,4.0,24.0,suris2013b_ITT_B_4_1,False,False,False,Placebo + trauma memory reactivation,Other
1323,49780,suris2017,ITT,Dexamethasone + brief trauma memory reactivation task,Imaginal exposure (experimental paradigm) +Dexamethasone,A,,,12.0,1,Not meeting criteria for PTSD according to CAPS,,,,,,,,,suris2017_ITT_A_12_1,False,False,False,Dexamethasone + brief trauma memory reactivation task,Other
1324,49780,suris2017,ITT,Dexamethasone + brief trauma memory reactivation task,Imaginal exposure (experimental paradigm) +Dexamethasone,A,,,26.0,1,Not meeting criteria for PTSD according to CAPS,,,,,,,,,suris2017_ITT_A_26_1,False,False,False,Dexamethasone + brief trauma memory reactivation task,Other
1325,49780,suris2017,ITT,Dexamethasone + brief trauma memory reactivation task,Imaginal exposure (experimental paradigm) +Dexamethasone,A,,,4.0,1,Not meeting criteria for PTSD according to CAPS,,,,,,,,,suris2017_ITT_A_4_1,False,False,False,Dexamethasone + brief trauma memory reactivation task,Other
1326,49780,suris2017,ITT,Placebo + brief trauma memory reactivation task,Imaginal exposure (experimental paradigm) + Placebo,B,,,12.0,1,Not meeting criteria for PTSD according to CAPS,,,,,,,,,suris2017_ITT_B_12_1,False,False,False,Placebo + brief trauma memory reactivation task,Other
1327,49780,suris2017,ITT,Placebo + brief trauma memory reactivation task,Imaginal exposure (experimental paradigm) + Placebo,B,,,26.0,1,Not meeting criteria for PTSD according to CAPS,,,,,,,,,suris2017_ITT_B_26_1,False,False,False,Placebo + brief trauma memory reactivation task,Other
1328,49780,suris2017,ITT,Placebo + brief trauma memory reactivation task,Imaginal exposure (experimental paradigm) + Placebo,B,,,4.0,1,Not meeting criteria for PTSD according to CAPS,,,,,,,,,suris2017_ITT_B_4_1,False,False,False,Placebo + brief trauma memory reactivation task,Other
1329,9173,tarrier1999a,Completer,Imaginal exposure therapy,Exposure therapy,A,,,0.0,1,Not meeting criteria for PTSD according to CAPS for DSM-III,0.5862,17.0,29.0,1,Assessor-rated CAPS Global Severity scale as 0 or 1,0.4138,12.0,29.0,tarrier1999a_Completer_A_0_1,False,False,False,Imaginal exposure therapy,Other
1330,9173,tarrier1999a,Completer,Imaginal exposure therapy,Exposure therapy,A,,,26.0,1,Not meeting criteria for PTSD according to CAPS for DSM-III,0.5185,14.0,27.0,1,Assessor-rated CAPS Global Severity scale as 0 or 1,0.2593,7.0,27.0,tarrier1999a_Completer_A_26_1,False,False,False,Imaginal exposure therapy,Other
1331,9173,tarrier1999a,Completer,Imaginal exposure therapy,Exposure therapy,A,,,52.0,1,Not meeting criteria for PTSD according to CAPS for DSM-III,,,,,,,,,tarrier1999a_Completer_A_52_1,False,False,False,Imaginal exposure therapy,Other
1332,9173,tarrier1999a,Completer,Cognitive therapy,Trauma-focused Psychotherapy,B,,,0.0,1,Not meeting criteria for PTSD according to CAPS for DSM-III,0.4242,14.0,33.0,1,Assessor-rated CAPS Global Severity scale as 0 or 1,0.3333,11.0,33.0,tarrier1999a_Completer_B_0_1,False,False,False,Cognitive therapy,Cognitive Therapy
1333,9173,tarrier1999a,Completer,Cognitive therapy,Trauma-focused Psychotherapy,B,,,26.0,1,Not meeting criteria for PTSD according to CAPS for DSM-III,0.4828,14.0,29.0,1,Assessor-rated CAPS Global Severity scale as 0 or 1,0.3448,10.0,29.0,tarrier1999a_Completer_B_26_1,False,False,False,Cognitive therapy,Cognitive Therapy
1334,9173,tarrier1999a,Completer,Cognitive therapy,Trauma-focused Psychotherapy,B,,,52.0,1,Not meeting criteria for PTSD according to CAPS for DSM-III,,,,,,,,,tarrier1999a_Completer_B_52_1,False,False,False,Cognitive therapy,Cognitive Therapy
1335,25484,taylor2003a,Completer,PE,Prolonged Exposure (PE),A,,,0.0,1,No longer meeting DSM-IV-TR criteria for PTSD,0.8667,13.0,15.0,,,,,,taylor2003a_Completer_A_0_1,False,False,False,PE,PE
1336,25484,taylor2003a,Completer,PE,Prolonged Exposure (PE),A,,,12.0,1,No longer meeting DSM-IV-TR criteria for PTSD,0.8667,13.0,15.0,,,,,,taylor2003a_Completer_A_12_1,False,False,False,PE,PE
1337,25484,taylor2003a,Completer,Relaxation training,Relaxation,B,,,0.0,1,No longer meeting DSM-IV-TR criteria for PTSD,0.4,6.0,15.0,,,,,,taylor2003a_Completer_B_0_1,False,False,False,Relaxation training,Other
1338,25484,taylor2003a,Completer,Relaxation training,Relaxation,B,,,12.0,1,No longer meeting DSM-IV-TR criteria for PTSD,0.4667,7.0,15.0,,,,,,taylor2003a_Completer_B_12_1,False,False,False,Relaxation training,Other
1339,25484,taylor2003a,Completer,EMDR,Eye Movement Desensitization and Reprocessing (EMDR),C,,,0.0,1,No longer meeting DSM-IV-TR criteria for PTSD,0.6,9.0,15.0,,,,,,taylor2003a_Completer_C_0_1,False,False,False,EMDR,EMDR
1340,25484,taylor2003a,Completer,EMDR,Eye Movement Desensitization and Reprocessing (EMDR),C,,,12.0,1,No longer meeting DSM-IV-TR criteria for PTSD,0.6667,10.0,15.0,,,,,,taylor2003a_Completer_C_12_1,False,False,False,EMDR,EMDR
1341,1622028,taylor2023,ITT,CBT for insomnia and nightmares followed by CPT,Cognitive Behavioral Therapy for Insomnia (CBT-I) + Imagery Rehearsal Training (IRT) followed by Cognitive Processing Therapy (CPT),A,,Chi-squared test,0.0,1,PCL-5 <32,0.323,10.0,31.0,1,≥10-point improvement on the PCL-5,0.419,13.0,31.0,taylor2023_ITT_A_0_1,False,False,False,CBT for insomnia and nightmares followed by CPT,Other
1342,1622028,taylor2023,ITT,CPT followed by CBT for insomnia and nightmares,Cognitive Processing Therapy (CPT) followed by Cognitive Behavioral Therapy for Insomnia (CBT-I) + Imagery Rehearsal Training (IRT),B,,Chi-squared test,0.0,1,PCL-5 <32,0.355,11.0,31.0,1,≥10-point improvement on the PCL-5,0.516,16.0,31.0,taylor2023_ITT_B_0_1,False,False,False,CPT followed by CBT for insomnia and nightmares,Other
1343,1622028,taylor2023,ITT,CPT,Cognitive Processing Therapy (CPT),C,,Chi-squared test,0.0,1,PCL-5 <32,0.387,12.0,31.0,1,≥10-point improvement on the PCL-5,0.516,16.0,31.0,taylor2023_ITT_C_0_1,False,False,False,CPT,CPT
1344,45021,terheide2016,Completer,EMDR,Eye Movement Desensitization and Reprocessing (EMDR),A,,,0.0,1,Not meeting criteria for PTSD according to CAPS,0.3636,12.0,33.0,,,,,,terheide2016_Completer_A_0_1,False,False,False,EMDR,EMDR
1345,45021,terheide2016,Completer,EMDR,Eye Movement Desensitization and Reprocessing (EMDR),A,,,12.0,1,Not meeting criteria for PTSD according to CAPS,0.1875,6.0,32.0,1,≥10-point improvement on CAPS,0.4063,13.0,32.0,terheide2016_Completer_A_12_1,False,False,False,EMDR,EMDR
1346,45021,terheide2016,Completer,Stabilization,Supportive counseling,B,,,0.0,1,Not meeting criteria for PTSD according to CAPS,0.3103,9.0,29.0,,,,,,terheide2016_Completer_B_0_1,False,False,False,Stabilization,Other
1347,45021,terheide2016,Completer,Stabilization,Supportive counseling,B,,,12.0,1,Not meeting criteria for PTSD according to CAPS,0.2903,9.0,21.0,1,≥10-point improvement on CAPS,0.4194,13.0,31.0,terheide2016_Completer_B_12_1,False,False,False,Stabilization,Other
1348,1576800,thierree2021,Completer,HF rTMS and exposure therapy,Transcranial magnetic stimulation (TMS),A,,,12.0,1,"Remission, not defined",0.538,7.0,13.0,,,,,,thierree2021_Completer_A_12_1,False,False,False,HF rTMS and exposure therapy,Other
1349,1576800,thierree2021,Completer,Sham rTMS and exposure therapy,Sham,B,,,12.0,1,"Remission, not defined",0.25,4.0,16.0,,,,,,thierree2021_Completer_B_12_1,False,False,False,Sham rTMS and exposure therapy,Other
1350,51843,thorp2019,ITT,PE,Prolonged Exposure (PE),A,,,26.0,1,CAPS for DSM-IV-TR using 1/2 rule,0.42,8.0,20.0,1,15-point change on CAPS,0.5,10.0,20.0,thorp2019_ITT_A_26_1,False,False,False,PE,PE
1351,51843,thorp2019,ITT,Relaxation training,Relaxation,B,,,26.0,1,CAPS for DSM-IV-TR using 1/2 rule,0.2308,6.0,26.0,1,15-point change on CAPS,0.3462,9.0,26.0,thorp2019_ITT_B_26_1,False,False,False,Relaxation training,Other
1352,24214,tucker2001,ITT,Paroxetine,Paroxetine,A,,,0.0,,,,,,1,CGI-I score of 1 or 2,0.588,,,tucker2001_ITT_A_0_1,False,False,False,Paroxetine,Other
1353,24214,tucker2001,ITT,Paroxetine,Paroxetine,A,,,0.0,,,,,,2,CAPS-2 score <20,0.294,,,tucker2001_ITT_A_0_2,False,False,False,Paroxetine,Other
1354,24214,tucker2001,ITT,Placebo,Placebo,B,,,0.0,,,,,,1,CGI-I score of 1 or 2,0.38,,,tucker2001_ITT_B_0_1,False,False,False,Placebo,Other
1355,24214,tucker2001,ITT,Placebo,Placebo,B,,,0.0,,,,,,2,CAPS-2 score <20,0.165,,,tucker2001_ITT_B_0_2,False,False,False,Placebo,Other
1356,31122,tucker2007,Completer,Topiramate,Topiramate,A,,,0.0,,,,,,1,CAPS score <20,0.4211,8.0,19.0,tucker2007_Completer_A_0_1,False,False,False,Topiramate,Other
1357,31122,tucker2007,Completer,Placebo,Placebo,B,,,0.0,,,,,,1,CAPS score <20,0.2105,4.0,19.0,tucker2007_Completer_B_0_1,False,False,False,Placebo,Other
1358,50114,tuerk2018,ITT,PE + Yohimbine,Prolonged Exposure (PE) + yohimbine,A,,,0.0,1,Not meeting criteria for PTSD,,,,,,,,,tuerk2018_ITT_A_0_1,False,False,False,PE + Yohimbine,Other
1359,50114,tuerk2018,ITT,PE + placebo,Prolonged Exposure (PE) + placebo,B,,,0.0,1,Not meeting criteria for PTSD,,,,,,,,,tuerk2018_ITT_B_0_1,False,False,False,PE + placebo,Other
1360,36068,ulmer2011,Completer,Sleep intervention for PTSD,Cognitive Behavioral Therapy for Insomnia (CBT-I) + Imagery Rehearsal Training (IRT),A,,,0.0,,,,,,1,PCL-M ≤49,0.5,4.0,8.0,ulmer2011_Completer_A_0_1,False,False,False,Sleep intervention for PTSD,Other
1361,36068,ulmer2011,Completer,Sleep intervention for PTSD,Cognitive Behavioral Therapy for Insomnia (CBT-I) + Imagery Rehearsal Training (IRT),A,,,0.0,,,,,,2,PSQI-A <4,0.3333,3.0,9.0,ulmer2011_Completer_A_0_2,False,False,False,Sleep intervention for PTSD,Other
1362,36068,ulmer2011,Completer,Usual care,Electronic sleep diary,B,,,0.0,,,,,,1,PCL-M ≤49,0.0,0.0,8.0,ulmer2011_Completer_B_0_1,False,False,False,Usual care,Other
1363,36068,ulmer2011,Completer,Usual care,Electronic sleep diary,B,,,0.0,,,,,,2,PSQI-A <4,0.1111,1.0,9.0,ulmer2011_Completer_B_0_2,False,False,False,Usual care,Other
1364,43279,vandenberg2015,ITT,PE,Prolonged Exposure (PE),A,,,0.0,1,Not meeting criteria for PTSD according to CAPS,0.566,30.0,53.0,1,CAPS ≤20,0.283,15.0,53.0,vandenberg2015_ITT_A_0_1,False,False,False,PE,PE
1365,43279,vandenberg2015,ITT,PE,Prolonged Exposure (PE),A,,,26.0,1,Not meeting criteria for PTSD according to CAPS,0.585,31.0,53.0,1,CAPS ≤20,0.264,14.0,55.0,vandenberg2015_ITT_A_26_1,False,False,False,PE,PE
1366,43279,vandenberg2015,ITT,EMDR,Eye Movement Desensitization and Reprocessing (EMDR),B,,,0.0,1,Not meeting criteria for PTSD according to CAPS,0.6,33.0,55.0,1,CAPS ≤20,0.164,9.0,55.0,vandenberg2015_ITT_B_0_1,False,False,False,EMDR,EMDR
1367,43279,vandenberg2015,ITT,EMDR,Eye Movement Desensitization and Reprocessing (EMDR),B,,,26.0,1,Not meeting criteria for PTSD according to CAPS,0.564,31.0,55.0,1,CAPS ≤20,0.145,8.0,55.0,vandenberg2015_ITT_B_26_1,False,False,False,EMDR,EMDR
1368,43279,vandenberg2015,ITT,Waitlist,Waitlist,C,,,0.0,1,Not meeting criteria for PTSD according to CAPS,0.277,13.0,47.0,1,CAPS ≤20,0.064,3.0,47.0,vandenberg2015_ITT_C_0_1,False,False,False,Waitlist,Waitlist
1369,43279,vandenberg2015,ITT,Waitlist,Waitlist,C,,,26.0,1,Not meeting criteria for PTSD according to CAPS,0.319,15.0,47.0,1,CAPS ≤20,0.064,3.0,47.0,vandenberg2015_ITT_C_26_1,False,False,False,Waitlist,Waitlist
1370,49818,vandenderen2018,Completer,EMDR + CBT,Eye Movement Desensitization and Reprocessing (EMDR) + cognitive behavioral therapy (CBT) without a trauma focus,A,,,0.0,,,,,,1,IES (Dutch version) score at end of treatment >2 standard deviations below the mean of the baseline sample (IES <23),0.2353,4.0,17.0,vandenderen2018_Completer_A_0_1,False,False,False,EMDR + CBT,Other
1371,49818,vandenderen2018,Completer,CBT + EMDR,Cognitive behavioral therapy (CBT) + Eye Desensitization and Reprocessing (EMDR),B,,,0.0,,,,,,1,IES (Dutch version) score at end of treatment >2 standard deviations below the mean of the baseline sample (IES <23),0.5385,7.0,13.0,vandenderen2018_Completer_B_0_1,False,False,False,CBT + EMDR,Other
1372,29236,vanderkolk2007,Completer,EMDR,Eye Movement Desensitization and Reprocessing (EMDR),A,,,0.0,1,CAPS score ≤50 and per-item frequency ≥1 + intensity ≥2 and per-item total severity score ≥4,0.875,21.0,24.0,1,CAPS score <20,0.2917,7.0,24.0,vanderkolk2007_Completer_A_0_1,False,False,False,EMDR,EMDR
1373,29236,vanderkolk2007,Completer,EMDR,Eye Movement Desensitization and Reprocessing (EMDR),A,,,26.0,1,CAPS score ≤50 and per-item frequency ≥1 + intensity ≥2 and per-item total severity score ≥4,0.9048,19.0,21.0,1,CAPS score <20,0.5714,12.0,21.0,vanderkolk2007_Completer_A_26_1,False,False,False,EMDR,EMDR
1374,29236,vanderkolk2007,ITT,EMDR,Eye Movement Desensitization and Reprocessing (EMDR),A,,,0.0,1,CAPS score ≤50 and per-item frequency ≥1 + intensity ≥2 and per-item total severity score ≥4,0.7586,22.0,29.0,1,CAPS score <20,0.2759,8.0,29.0,vanderkolk2007_ITT_A_0_1,False,False,False,EMDR,EMDR
1375,29236,vanderkolk2007,ITT,EMDR,Eye Movement Desensitization and Reprocessing (EMDR),A,,,26.0,1,CAPS score ≤50 and per-item frequency ≥1 + intensity ≥2 and per-item total severity score ≥4,0.875,21.0,24.0,1,CAPS score <20,0.5833,14.0,24.0,vanderkolk2007_ITT_A_26_1,False,False,False,EMDR,EMDR
1376,29236,vanderkolk2007,Completer,Fluoxetine,Fluoxetine,B,,,0.0,1,CAPS score ≤50 and per-item frequency ≥1 + intensity ≥2 and per-item total severity score ≥4,0.8077,21.0,26.0,1,CAPS score <20,0.1538,4.0,26.0,vanderkolk2007_Completer_B_0_1,False,False,False,Fluoxetine,Other
1377,29236,vanderkolk2007,Completer,Fluoxetine,Fluoxetine,B,,,26.0,1,CAPS score ≤50 and per-item frequency ≥1 + intensity ≥2 and per-item total severity score ≥4,0.7222,13.0,18.0,1,CAPS score <20,0.0,0.0,26.0,vanderkolk2007_Completer_B_26_1,False,False,False,Fluoxetine,Other
1378,29236,vanderkolk2007,ITT,Fluoxetine,Fluoxetine,B,,,0.0,1,CAPS score ≤50 and per-item frequency ≥1 + intensity ≥2 and per-item total severity score ≥4,0.7333,22.0,30.0,1,CAPS score <20,0.1333,4.0,30.0,vanderkolk2007_ITT_B_0_1,False,False,False,Fluoxetine,Other
1379,29236,vanderkolk2007,ITT,Fluoxetine,Fluoxetine,B,,,26.0,1,CAPS score ≤50 and per-item frequency ≥1 + intensity ≥2 and per-item total severity score ≥4,0.7308,19.0,26.0,1,CAPS score <20,0.0,0.0,18.0,vanderkolk2007_ITT_B_26_1,False,False,False,Fluoxetine,Other
1380,29236,vanderkolk2007,Completer,Placebo,Placebo,C,,,0.0,1,CAPS score ≤50 and per-item frequency ≥1 + intensity ≥2 and per-item total severity score ≥4,0.6538,17.0,26.0,1,CAPS score <20,0.1154,3.0,26.0,vanderkolk2007_Completer_C_0_1,False,False,False,Placebo,Other
1381,29236,vanderkolk2007,ITT,Placebo,Placebo,C,,,0.0,1,CAPS score ≤50 and per-item frequency ≥1 + intensity ≥2 and per-item total severity score ≥4,0.5862,17.0,29.0,1,CAPS score <20,0.1034,3.0,29.0,vanderkolk2007_ITT_C_0_1,False,False,False,Placebo,Other
1382,42647,vanderkolk2014,Completer,Yoga,Yoga,A,,,0.0,1,CAPS <45,0.5161,16.0,31.0,,,,,,vanderkolk2014_Completer_A_0_1,False,False,False,Yoga,Yoga
1383,42647,vanderkolk2014,Completer,Women's Health Education,Education,B,,,0.0,1,CAPS <45,0.2069,6.0,29.0,,,,,,vanderkolk2014_Completer_B_0_1,False,False,False,Women's Health Education,Other
1384,46581,vanderkolk2016,ITT,Neurofeedback + TAU,Neurofeedback,A,,,0.0,1,CAPS score ≤45,0.7273,16.0,22.0,,,,,,vanderkolk2016_ITT_A_0_1,False,False,False,Neurofeedback + TAU,Other
1385,46581,vanderkolk2016,ITT,Neurofeedback + TAU,Neurofeedback,A,,,4.0,1,CAPS score ≤45,0.5789,11.0,19.0,,,,,,vanderkolk2016_ITT_A_4_1,False,False,False,Neurofeedback + TAU,Other
1386,46581,vanderkolk2016,ITT,TAU,Treatment as usual (TAU),B,,,0.0,1,CAPS score ≤45,0.3182,7.0,22.0,,,,,,vanderkolk2016_ITT_B_0_1,False,False,False,TAU,TAU
1387,46581,vanderkolk2016,ITT,TAU,Treatment as usual (TAU),B,,,4.0,1,CAPS score ≤45,0.1053,2.0,19.0,,,,,,vanderkolk2016_ITT_B_4_1,False,False,False,TAU,TAU
1388,1569382,vangelderen2020,ITT,Multi-modular motion-assisted memory desensitization and reconsolidation (3MDR),Multi-modular motion-assisted memory desensitization and reconsolidation (3MDR),A,,,10.0,1,Not fulfilling criteria for PTSD according to CAPS-5,0.1,2.0,20.0,1,≥10 point decrease in CAPS-5 score,0.45,9.0,20.0,vangelderen2020_ITT_A_10_1,False,False,False,Multi-modular motion-assisted memory desensitization and reconsolidation (3MDR),Other
1389,1569382,vangelderen2020,ITT,Non-specific treatment component control,Interdisciplinary treatment as usual,B,,,10.0,1,Not fulfilling criteria for PTSD according to CAPS-5,0.1,2.0,20.0,1,≥10 point decrease in CAPS-5 score,0.0,0.0,20.0,vangelderen2020_ITT_B_10_1,False,False,False,Non-specific treatment component control,Other
1390,1585381,vanvliet2021,ITT,STAIR-EMDR,Skills Training in Affect and Interpersonal Regulation (STAIR) + Eye Movement Desensitization and Reprocessing (EMDR),A,,Chi-square test,0.0,1,No longer meeting PTSD criteria according to CAPS-5,0.689,,,1,CAPS-5 change ≥21.4 points (reliable change index),0.533,,,vanvliet2021_ITT_A_0_1,False,False,False,STAIR-EMDR,Other
1391,1585381,vanvliet2021,ITT,EMDR,Eye Movement Desensitization and Reprocessing (EMDR),B,,Chi-square test,0.0,1,No longer meeting PTSD criteria according to CAPS-5,0.667,,,1,CAPS-5 change ≥21.4 points (reliable change index),0.451,,,vanvliet2021_ITT_B_0_1,False,False,False,EMDR,EMDR
1392,38256,vera2011,Completer,PE,Prolonged Exposure (PE),A,,,0.0,1,Not meeting criteria for PTSD according to CAPS for DSM-IV,0.4,2.0,5.0,1,15-point decrease in CAPS score,0.4,2.0,5.0,vera2011_Completer_A_0_1,False,False,False,PE,PE
1393,38256,vera2011,Completer,Usual care,Treatment as usual (TAU),B,,,0.0,1,Not meeting criteria for PTSD according to CAPS for DSM-IV,0.0,0.0,7.0,1,15-point decrease in CAPS score,0.143,1.0,7.0,vera2011_Completer_B_0_1,False,False,False,Usual care,Other
1394,1585591,vera2021,Completer,Prolonged Exposure,Prolonged Exposure (PE),A,Complete case,,12.0,1,CAPS-5 total score <12 at follow-up,0.718,,,,,,,,vera2021_Completer_A_12_1,False,False,False,Prolonged Exposure,Other
1395,1585591,vera2021,Completer,Applied Relaxation,Relaxation,B,Complete case,,12.0,1,CAPS-5 total score <12 at follow-up,0.632,,,,,,,,vera2021_Completer_B_12_1,False,False,False,Applied Relaxation,Other
1396,,voorendonk2023,Completer,Intensive trauma-focused treatment for PTSD + Physical activity,Exercise,A,Complete case analysis,Chi-squared test,0.0,1,Loss of diagnosis on CAPS-5,0.8,44.0,55.0,,,,,,voorendonk2023_Completer_A_0_1,False,False,False,Intensive trauma-focused treatment for PTSD + Physical activity,Other
